car,kwh,is_dc,stored_kwh,self_cons_value,arbitrage_value,backup,gross,capex_yr,net_vs_nothing,net_adv_vs_battery
VW ID.7 (77 kWh),77.0,True,1431.953750619579,472.5447377044611,182.5357378507243,44.78859958936134,699.8690751445467,866.9186679879385,-167.0495928433918,-117.04959284339179
Hyundai Ioniq 5/6,77.4,True,0.0,0.0,644.4226460955799,22.697478146663894,667.1201242422438,900.990529038131,-233.8704047958871,-183.8704047958871
Hyundai Ioniq 5/6,77.4,True,0.0,0.0,1859.8933324206248,24.180538264382854,1884.0738706850077,868.7003498525701,1015.3735208324376,1065.3735208324376
Renault 5 E-Tech,52.0,False,1737.6478785828974,573.4237999323561,0.0,13.587108780541504,587.0109087128976,689.5,-102.48909128710238,-52.48909128710238
Hyundai Ioniq 5/6,77.4,True,0.0,0.0,0.0,20.72021932038249,20.72021932038249,903.8739307097497,-883.1537113893672,-833.1537113893672
VW ID.7 (77 kWh),77.0,True,900.3399173148034,297.1121727138851,0.0,16.35139830653267,313.46357102041776,888.3727716207222,-574.9092006003045,-524.9092006003045
Kia EV9,99.8,True,0.0,0.0,1613.7581639880048,6.935472051021533,1620.6936360390264,904.9011586947443,715.7924773442821,765.7924773442821
Renault 5 E-Tech,52.0,False,1558.968625659572,514.4596464676588,509.55604896171207,40.932759394529086,1064.9484548239,606.6810937389494,458.2673610849506,508.2673610849506
Kia EV9,99.8,True,2188.6936136951754,722.2688925194079,0.0,28.12181521346722,750.3907077328752,876.741109905705,-126.35040217282983,-76.35040217282983
Hyundai Ioniq 5/6,77.4,True,1611.3879028703684,531.7580079472216,0.0,60.65444244920266,592.4124503964242,850.7726515815464,-258.36020118512215,-208.36020118512215
Kia EV6 (post-24),77.4,True,788.928757102056,260.3464898436785,0.0,54.33799730667697,314.6844871503555,852.7574442017698,-538.0729570514143,-488.0729570514143
Hyundai Ioniq 5/6,77.4,True,467.0360314347686,154.12189037347363,599.7723157056299,21.871132937134988,775.7653390162386,815.5461121173246,-39.78077310108597,10.21922689891403
Kia EV6 (post-24),77.4,True,0.0,0.0,0.0,21.48551861114928,21.48551861114928,857.7741450854362,-836.288626474287,-786.288626474287
Kia EV9,99.8,True,1255.2451461059259,414.2308982149556,714.0162477909,9.726144999297002,1137.9732910051525,834.5883683421223,303.38492266303024,353.38492266303024
Kia EV9,99.8,True,544.5977146156205,179.71724582315477,0.0,0.0028773027403095064,179.72012312589507,834.3779498915012,-654.6578267656062,-604.6578267656062
Kia EV9,99.8,True,3032.642846997636,1000.7721395092199,0.0,26.695874032741465,1027.4680135419612,972.3324936650927,55.13551987686856,105.13551987686856
Hyundai Ioniq 5/6,77.4,True,2839.1018324267866,936.9036047008397,0.0,22.135919952159337,959.039524652999,819.8564814736353,139.18304317936372,189.18304317936372
Kia EV9,99.8,True,2007.5830556457815,662.502408363108,0.0,29.665491335685882,692.1678996987938,841.9879626385884,-149.82006293979464,-99.82006293979464
Renault 5 E-Tech,52.0,False,2056.461086057168,678.6321583988654,0.0,6.058155541517957,684.6903139403834,490.8195184801033,193.87079546028008,243.87079546028008
Hyundai Ioniq 5/6,77.4,True,0.0,0.0,0.0,66.5157196292704,66.5157196292704,984.7236189542597,-918.2078993249893,-868.2078993249893
Kia EV6 (post-24),77.4,True,519.9645674228725,171.58830724954794,0.0,43.32375138146115,214.91205863100907,850.4668592023503,-635.5548005713413,-585.5548005713413
Kia EV9,99.8,True,2548.2889270380347,840.9353459225515,498.80160059166985,7.848508431771938,1347.5854549459934,790.0182781054393,557.5671768405541,607.5671768405541
Nissan Leaf (new),52.0,True,0.0,0.0,275.2021253008288,5.697507359827475,280.89963266065627,870.9687605993091,-590.0691279386529,-540.0691279386529
Hyundai Ioniq 5/6,77.4,True,0.0,0.0,810.0775809094548,18.04019756895939,828.1177784784142,764.0,64.11777847841415,114.11777847841415
VW ID.7 (77 kWh),77.0,True,816.1883040658258,269.34214034172254,0.0,22.194433982677737,291.53657432440025,927.4816399044888,-635.9450655800886,-585.9450655800886
Hyundai Ioniq 5/6,77.4,True,0.0,0.0,891.4011209723884,50.25326199381149,941.6543829661999,776.2732185738703,165.38116439232965,215.38116439232965
Kia EV6 (post-24),77.4,True,0.0,0.0,1691.5211647689605,27.232164242934985,1718.7533290118954,906.5535799531375,812.1997490587579,862.1997490587579
VW ID.7 (77 kWh),77.0,True,3107.3348687275893,1025.4205066801046,0.0,21.31057546130164,1046.7310821414062,852.8503370887271,193.88074505267912,243.88074505267912
Kia EV9,99.8,True,3196.855996445724,1054.962478827089,0.0,2.9982168731377867,1057.9606957002268,878.6092186392445,179.35147706098223,229.35147706098223
VW ID.7 (77 kWh),77.0,True,952.2694922676025,314.24893244830884,0.0,15.515085905040758,329.76401835334957,815.9592489238171,-486.1952305704675,-436.1952305704675
VW ID.7 (77 kWh),77.0,True,0.0,0.0,0.0,36.29002404715887,36.29002404715887,934.1361790073704,-897.8461549602115,-847.8461549602115
Renault 5 E-Tech,52.0,False,0.0,0.0,168.9561482284946,16.490807321143432,185.44695554963803,537.7578949191256,-352.31093936948764,-302.31093936948764
Renault 4 E-Tech,52.0,False,2054.4142799791884,677.9567123931322,264.6280849700878,5.322723555942983,947.907520919163,459.5,488.40752091916295,538.407520919163
Nissan Leaf (new),52.0,True,1450.9189703029715,478.8032601999806,165.19935150984443,22.349103174270834,666.3517148840958,764.0,-97.64828511590417,-47.64828511590417
Hyundai Ioniq 5/6,77.4,True,2855.1185879976583,942.1891340392273,0.0,32.89490184788521,975.0840358871125,884.2589605572535,90.82507532985892,140.82507532985892
Renault 5 E-Tech,52.0,False,0.0,0.0,0.0,30.158088026391404,30.158088026391404,648.1856926543505,-618.0276046279591,-568.0276046279591
Hyundai Ioniq 5/6,77.4,True,641.7508083896837,211.77776676859563,0.0,42.850182696173626,254.62794946476924,853.4926342346813,-598.8646847699121,-548.8646847699121
VW ID.7 (77 kWh),77.0,True,1374.7674037682236,453.6732432435138,0.0,24.36735493930426,478.0405981828181,852.0331838435253,-373.9925856607072,-323.9925856607072
Nissan Leaf (new),52.0,True,3180.9933221682227,1049.7277963155136,233.78718727661138,43.2149139027858,1326.7298974949108,818.3343037085481,508.3955937863627,558.3955937863627
VW ID.7 (77 kWh),77.0,True,2133.149057623432,703.9391890157325,1043.1124791205498,13.003067872766287,1760.0547360090486,875.1386464145065,884.9160895945421,934.9160895945421
Hyundai Ioniq 5/6,77.4,True,1843.5849484791497,608.3830329981195,0.0,20.025372272161608,628.408405270281,886.7242557405045,-258.3158504702235,-208.3158504702235
Renault 5 E-Tech,52.0,False,0.0,0.0,683.5235638771017,28.974903520560908,712.4984673976626,570.965317397455,141.53315000020757,191.53315000020757
Hyundai Ioniq 5/6,77.4,True,1746.7301307848952,576.4209431590155,603.7956555061464,5.850806969010348,1186.0674056341722,782.9002392055834,403.16716642858887,453.16716642858887
Hyundai Ioniq 5/6,77.4,True,0.0,0.0,0.0,24.793775884700135,24.793775884700135,764.0,-739.2062241152998,-689.2062241152998
Renault 5 E-Tech,52.0,False,1068.2812557135908,352.532814385485,703.5338040015271,12.196428092152969,1068.263046479165,461.2460752589257,607.0169712202394,657.0169712202394
Renault 5 E-Tech,52.0,False,1525.6748197823085,503.4726905281618,201.92181779435174,30.431773650634856,735.8262819731484,521.7920970101777,214.0341849629707,264.0341849629707
Renault 5 E-Tech,52.0,False,0.0,0.0,529.1965556120797,30.80639897739966,560.0029545894794,504.7856398622033,55.21731472727606,105.21731472727606
Renault 5 E-Tech,52.0,False,1478.9031875650298,488.0380518964599,0.0,0.0,488.0380518964599,572.0401845336573,-84.00213263719746,-34.00213263719746
Kia EV9,99.8,True,1997.8213924672416,659.2810595141898,0.0,47.95241603252449,707.2334755467143,790.2702914753515,-83.03681592863722,-33.036815928637225
Hyundai Ioniq 5/6,77.4,True,2158.4719762433733,712.2957521603132,0.0,14.655906195744722,726.9516583560579,878.8978479425543,-151.94618958649642,-101.94618958649642
Hyundai Ioniq 5/6,77.4,True,1914.9904071877231,631.9468343719486,0.0,23.115524330665675,655.0623587026143,938.6408513153605,-283.5784926127461,-233.57849261274612
Kia EV6 (post-24),77.4,True,0.0,0.0,727.2287580720678,4.795660273242964,732.0244183453108,942.2161545331425,-210.19173618783168,-160.19173618783168
Renault 4 E-Tech,52.0,False,0.0,0.0,0.0,16.07676066546399,16.07676066546399,624.7010486505545,-608.6242879850905,-558.6242879850905
Kia EV9,99.8,True,0.0,0.0,0.0,35.99987947161429,35.99987947161429,841.8887462774046,-805.8888668057903,-755.8888668057903
Kia EV6 (post-24),77.4,True,2699.3305230913074,890.7790726201315,398.74260668258165,7.367781454365084,1296.8894607570783,886.7100470719179,410.1794136851604,460.1794136851604
Kia EV9,99.8,True,1815.4292304902447,599.0916460617808,0.0,29.911800937079718,629.0034469988606,866.7540723888254,-237.75062538996485,-187.75062538996485
Kia EV9,99.8,True,1912.4765832262815,631.117272464673,0.0,23.896495658545792,655.0137681232187,904.2044851609116,-249.19071703769293,-199.19071703769293
Kia EV9,99.8,True,1264.6797162204548,417.3443063527501,0.0,34.23431020050318,451.57861655325326,839.274164729865,-387.69554817661174,-337.69554817661174
Hyundai Ioniq 5/6,77.4,True,0.0,0.0,1839.4292957752305,0.0,1839.4292957752305,849.2207072890793,990.2085884861511,1040.2085884861513
Kia EV6 (post-24),77.4,True,2212.983428899889,730.2845315369634,931.0376176137097,45.771863987087755,1707.0940131377608,862.1824116286843,844.9116015090765,894.9116015090765
Hyundai Ioniq 5/6,77.4,True,2948.701584652546,973.0715229353402,0.0,40.017158118786774,1013.088681054127,909.520453395565,103.56822765856202,153.56822765856202
Hyundai Ioniq 5/6,77.4,True,3046.4563062859443,1005.3305810743617,0.0,25.52471436844813,1030.8552954428098,974.6039197228313,56.25137571997857,106.25137571997857
Renault 5 E-Tech,52.0,False,2322.162850683167,766.3137407254452,233.34731200564497,44.632722896366595,1044.2937756274569,558.4012483685686,485.8925272588882,535.8925272588882
Hyundai Ioniq 5/6,77.4,True,1486.2245234855745,490.4540927502396,0.0,37.75000829125703,528.2041010414966,873.1293413554242,-344.9252403139276,-294.9252403139276
Hyundai Ioniq 5/6,77.4,True,1010.9316625066789,333.60744862720406,0.0,39.16956981441392,372.777018441618,865.0135287343741,-492.23651029275607,-442.23651029275607
Kia EV6 (post-24),77.4,True,1584.6683950929478,522.9405703806727,518.469197067173,39.431398108418804,1080.8411655562645,994.0,86.84116555626451,136.8411655562645
Hyundai Ioniq 5/6,77.4,True,0.0,0.0,0.0,8.982198642973628,8.982198642973628,816.2254814562666,-807.243282813293,-757.243282813293
Renault 5 E-Tech,52.0,False,1074.5067268736275,354.5872198682971,88.80747928584839,20.448873926604758,463.8435730807502,498.863505170437,-35.01993208968679,14.98006791031321
Hyundai Ioniq 5/6,77.4,True,2545.0549935299177,839.8681478648729,0.0,24.847396286479132,864.715544151352,895.436118030519,-30.720573879166977,19.279426120833023
Hyundai Ioniq 5/6,77.4,True,1810.2522574488398,597.3832449581172,0.0,14.000789094987265,611.3840340531044,912.7235559557976,-301.33952190269315,-251.33952190269315
Kia EV9,99.8,True,0.0,0.0,1959.3478875334208,31.53030505542537,1990.878192588846,820.1321245471803,1170.7460680416657,1220.7460680416657
Hyundai Ioniq 5/6,77.4,True,0.0,0.0,947.0965974886676,26.064982234446052,973.1615797231136,884.1422626177546,89.01931710535905,139.01931710535905
Renault 5 E-Tech,52.0,False,1582.3526701720807,522.1763811567866,0.0,28.39860959746761,550.5749907542543,560.2269459618444,-9.651955207590163,40.34804479240984
Renault 5 E-Tech,52.0,False,2055.966266755341,678.4688680292626,370.1238056279672,4.602284744097469,1053.1949584013273,547.5686552773534,505.6263031239739,555.6263031239739
Hyundai Ioniq 5/6,77.4,True,2833.8627198064833,935.1746975361395,0.0,3.250864648941959,938.4255621850815,831.1877889907082,107.23777319437329,157.2377731943733
Renault 5 E-Tech,52.0,False,2158.5028678136023,712.3059463784888,0.0,27.95387840281914,740.2598247813079,567.2889016757838,172.9709231055241,222.9709231055241
Hyundai Ioniq 5/6,77.4,True,0.0,0.0,0.0,20.065973737147296,20.065973737147296,764.0,-743.9340262628527,-693.9340262628527
Kia EV6 (post-24),77.4,True,3339.1005529302624,1101.9031824669867,210.69492219892476,11.446675510275755,1324.0447801761873,830.0984002660949,493.94637991009233,543.9463799100923
Nissan Leaf (new),52.0,True,1665.467889332003,549.604403479561,0.0,19.202278166425696,568.8066816459867,994.0,-425.1933183540133,-375.1933183540133
Kia EV6 (post-24),77.4,True,1628.5981492227622,537.4373892435116,0.0,23.78113101163375,561.2185202551453,874.0005081523668,-312.7819878972215,-262.7819878972215
Renault 5 E-Tech,52.0,False,1721.0420146285003,567.9438648274052,470.7220768056747,27.873262375867505,1066.5392040089473,504.14241591226835,562.396788096679,612.396788096679
Hyundai Ioniq 5/6,77.4,True,2738.865512933903,903.8256192681881,210.31297790039196,29.155311165035446,1143.2939083336155,942.0001225248252,201.2937858087903,251.2937858087903
VW ID.7 (77 kWh),77.0,True,1116.0715359398444,368.30360686014865,0.0,17.147745891090274,385.4513527512389,933.266946783959,-547.8155940327201,-497.8155940327201
Renault 5 E-Tech,52.0,False,1276.2143407060237,421.1507324329878,0.0,17.359309189283483,438.5100416222713,603.3099881007554,-164.79994647848412,-114.79994647848412
Nissan Leaf (new),52.0,True,1566.8567365239314,517.0627230528974,0.0,7.053199380924728,524.1159224338221,893.9530225493814,-369.83710011555934,-319.83710011555934
Kia EV6 (post-24),77.4,True,0.0,0.0,1150.8771712143694,13.156783221801293,1164.0339544361707,829.2474795057458,334.7864749304249,384.7864749304249
Renault 5 E-Tech,52.0,False,0.0,0.0,0.0,17.927318477325063,17.927318477325063,586.5340335813263,-568.6067151040012,-518.6067151040012
Renault 5 E-Tech,52.0,False,1474.3040117269825,486.52032386990425,0.0,6.707845934668621,493.2281698045729,560.8394372008939,-67.61126739632107,-17.611267396321068
Nissan Leaf (new),52.0,True,2224.2427584058005,734.0001102739142,0.0,0.0,734.0001102739142,892.5782128321282,-158.57810255821403,-108.57810255821403
Renault 4 E-Tech,52.0,False,838.1977175217118,276.6052467821649,0.0,3.0796441809372554,279.68489096310213,550.0198655630627,-270.33497459996056,-220.33497459996056
VW ID.7 (77 kWh),77.0,True,1620.4448838853039,534.7468116821503,0.0,35.156455667814924,569.9032673499653,813.9539144228504,-244.0506470728851,-194.0506470728851
Hyundai Ioniq 5/6,77.4,True,2456.1030763592144,810.5140151985407,0.0,27.609529515406912,838.1235447139477,935.2089736081587,-97.08542889421096,-47.08542889421096
Kia EV9,99.8,True,0.0,0.0,355.15111510611285,30.314432652365703,385.4655477584786,884.6431268303635,-499.1775790718849,-449.1775790718849
Renault 5 E-Tech,52.0,False,1511.2609936027793,498.7161278889172,0.0,18.38690807773465,517.1030359666519,515.7218721580825,1.3811638085693403,51.38116380856934
Hyundai Ioniq 5/6,77.4,True,2062.56654003414,680.6469582112662,0.0,11.745834843225213,692.3927930544914,867.1419430202719,-174.74914996578048,-124.74914996578048
Kia EV9,99.8,True,1852.258219685519,611.2452124962213,0.0,47.82109520765011,659.0663077038714,857.0468197073567,-197.98051200348527,-147.98051200348527
Renault 4 E-Tech,52.0,False,0.0,0.0,0.0,37.66633881397753,37.66633881397753,533.8298445002664,-496.1635056862889,-446.1635056862889
Hyundai Ioniq 5/6,77.4,True,3050.8005872362473,1006.7641937879616,0.0,41.40375830295033,1048.167952090912,785.8872033978207,262.28074869309125,312.28074869309125
Hyundai Ioniq 5/6,77.4,True,1273.299443959332,420.18881650657954,0.0,0.0,420.18881650657954,958.817073295221,-538.6282567886415,-488.62825678864147
Renault 5 E-Tech,52.0,False,1940.2233837776744,640.2737166466326,367.77828815567125,47.29446490002709,1055.346469702331,471.6688782604786,583.6775914418524,633.6775914418524
Hyundai Ioniq 5/6,77.4,True,0.0,0.0,0.0,27.19166216717953,27.19166216717953,793.779959898108,-766.5882977309285,-716.5882977309285
Renault 5 E-Tech,52.0,False,0.0,0.0,0.0,18.63307739512038,18.63307739512038,584.4285871644238,-565.7955097693034,-515.7955097693034
VW ID.7 (77 kWh),77.0,True,0.0,0.0,409.48031527578206,32.147011081270975,441.62732635705305,875.9426774686681,-434.31535111161503,-384.31535111161503
Renault 5 E-Tech,52.0,False,1468.6625948967692,484.65865631593385,0.0,39.49031395672937,524.1489702726632,564.5943328421054,-40.44536256944218,9.554637430557818
Kia EV9,99.8,True,2182.253472416112,720.1436458973169,0.0,34.7158817518568,754.8595276491737,899.9656985585258,-145.10617090935204,-95.10617090935204
Renault 5 E-Tech,52.0,False,714.8291791432149,235.89362911726093,465.77629549320733,34.74818149298861,736.4181061034568,554.4250453410575,181.9930607623993,231.9930607623993
Hyundai Ioniq 5/6,77.4,True,1680.266779564177,554.4880372561785,0.0,20.57313574387032,575.0611730000488,891.0231396101611,-315.9619666101123,-265.9619666101123
Renault 5 E-Tech,52.0,False,1617.4664113938234,533.7639157599617,0.0,8.43112546442811,542.1950412243898,689.5,-147.3049587756102,-97.3049587756102
Hyundai Ioniq 5/6,77.4,True,3513.87321189668,1159.5781599259044,585.0566506137886,20.39187137197102,1765.0266819116641,833.46598487392,931.5606970377441,981.5606970377441
Kia EV6 (post-24),77.4,True,0.0,0.0,0.0,49.392355165124506,49.392355165124506,852.7251756750347,-803.3328205099102,-753.3328205099102
Kia EV6 (post-24),77.4,True,0.0,0.0,0.0,13.389036797447616,13.389036797447616,835.7841604348583,-822.3951236374107,-772.3951236374107
Nissan Leaf (new),52.0,True,1223.821404878792,403.8610636100014,0.0,32.378662333238374,436.23972594323976,830.7059387966472,-394.4662128534074,-344.4662128534074
Hyundai Ioniq 5/6,77.4,True,2638.3892511734352,870.6684528872337,329.5257269878369,0.0,1200.1941798750706,795.3780936063871,404.81608626868353,454.81608626868353
Kia EV6 (post-24),77.4,True,0.0,0.0,362.9164278925965,19.95338455476586,382.8698124473624,956.8715123128299,-574.0016998654675,-524.0016998654675
Nissan Leaf (new),52.0,True,0.0,0.0,0.0,39.322343087465875,39.322343087465875,884.0071857581595,-844.6848426706936,-794.6848426706936
Renault 5 E-Tech,52.0,False,1264.6977216588684,417.3502481474266,273.78984163383615,7.530499936140541,698.6705897174033,497.732606756438,200.93798296096537,250.93798296096537
VW ID.7 (77 kWh),77.0,True,0.0,0.0,588.5291550008833,10.816755703905105,599.3459107047884,924.8414929293983,-325.49558222460996,-275.49558222460996
Nissan Leaf (new),52.0,True,1967.2018330160229,649.1766048952876,0.0,31.46692070919081,680.6435256044784,775.9557396669895,-95.31221406251109,-45.31221406251109
VW ID.7 (77 kWh),77.0,True,0.0,0.0,307.2696906031799,22.282764299866184,329.5524549030461,917.9323476292927,-588.3798927262467,-538.3798927262467
Kia EV6 (post-24),77.4,True,2493.0314209669823,822.7003689191042,551.1408756810742,28.177648516766713,1402.0188931169453,871.6844510330309,530.3344420839144,580.3344420839144
