driver,annual_kWh,sessions,cost_unc,cost_po,cost_smart,peak_unc,peak_po,peak_smart,savings_po_eur,savings_smart_eur,savings_po_pct,savings_smart_pct,peak_drop_smart_pct
71,2809.4392835841745,139,879.4522668323864,704.3368971797667,715.4531786143342,11.0,0.0,0.29085351311106605,175.11536965261973,163.99908821805218,19.911867449424033,18.64786690569854,97.35587715353576
72,3214.490653869006,143,921.833258419049,802.687881426548,814.2050172000324,11.0,0.30633324100264825,0.40521891603188054,119.14537699250104,107.62824121901656,12.924829507327198,11.675456514077156,96.31619167243744
73,2780.416932292617,152,778.9731507061152,702.6063055175943,700.0775851027709,11.0,0.0,0.2610125858123569,76.36684518852098,78.89556560334438,9.803527261407762,10.128149543001317,97.62715831079676
74,2521.3308083908796,103,771.3186795529323,629.0948647785337,655.8828828719395,11.0,0.7330641454417607,0.24996643796823845,142.22381477439853,115.43579668099278,18.439047120813093,14.96603151733614,97.72757783665239
75,2503.4350053864364,79,751.7474409902231,617.8837642415881,650.2521321710375,11.0,1.828412915535142,0.3407898791019481,133.86367674863504,101.49530881918565,17.80700132112269,13.501250990025737,96.90191018998229
76,2639.2191086957387,155,758.1347396446146,666.3714170106792,667.3867719624764,11.0,0.0,0.2033660589060308,91.76332263393533,90.74796768213821,12.103827701781688,11.96989966779223,98.15121764630881
77,3028.083951406955,125,836.6140986660839,761.803199805776,773.3525786571732,11.0,0.3651945468699573,0.33824944734802204,74.81089886030793,63.26152000891068,8.942103531316063,7.561612947926201,96.92500502410888
78,2996.1477040883224,97,984.8204637749865,757.5465585396462,770.7424928798115,11.0,1.3785786864871474,0.445428059166293,227.2739052353403,214.07797089517499,23.07769929598744,21.73776630052723,95.95065400757915
79,3062.807795143443,138,819.4620805444918,762.1539055654038,782.9392085106849,0.0,0.0,0.0,57.308174979087994,36.522872033806834,6.993389485576876,4.456932529390403,
80,2873.753096771427,149,839.1259358179618,721.1709827302736,727.7781163971068,9.964058190628995,0.0,0.21520280128392177,117.95495308768818,111.34781942085499,14.056883246339924,13.269500401309314,97.84020930862974
81,2981.612561828548,100,832.340945762296,750.3480740381318,776.6776189758689,11.0,1.359059863254628,0.3233695652173912,81.99287172416416,55.66332678642709,9.850875670795137,6.687563199891369,97.06027667984189
82,3494.2531942302176,138,1109.674185240692,868.5500386238067,896.4109671195696,11.0,0.8000327329013767,0.33081285444234393,241.12414661688524,213.26321812112235,21.72927421615964,19.21854369126059,96.99261041416051
83,2648.902263790169,140,818.7750531361202,663.6045329231678,667.5738438338238,11.0,0.15714285714285714,0.30634553227050204,155.1705202129524,151.20120930229632,18.95154470310364,18.466758204607796,97.2150406157227
84,2538.036533500661,117,731.0721608154461,634.3156467346687,649.2609846449178,11.0,0.0,0.43595503014214904,96.75651408077738,81.81117617052826,13.2348787529885,11.190574686810008,96.03677245325319
85,2505.5451247315914,127,811.7131471774708,620.4390855159994,636.227381981509,11.0,0.08661417322834646,0.25352799227354106,191.27406166147136,175.4857651959618,23.564243393935286,21.61918478297039,97.69520007024055
86,3276.4142927532835,99,1040.4100006218591,814.5260813207445,830.887065775871,11.0,1.7777777777777777,0.5873956960913481,225.8839193011146,209.52293484598817,21.71104844879446,20.13849681575101,94.66003912644229
87,2961.691538876768,151,929.8512775563127,743.0028168989246,750.1159774240373,11.0,0.1456953642384106,0.22674920817736824,186.84846065738805,179.73530013227537,20.094445764319804,19.329467461143583,97.93864356202393
88,2453.7909049047867,155,773.6747217009037,618.4666194937054,625.571154448956,11.0,0.2129032258064516,0.1718092566619916,155.2081022071983,148.10356725194765,20.061157209062916,19.142872721283414,98.43809766670917
89,2825.0514408872828,155,902.5550247620533,705.7835935636382,718.6036639362221,11.0,0.14193548387096774,0.28584420254593623,196.77143119841514,183.95136082583122,21.801599437141387,20.38117962661917,97.4014163404915
90,2319.448405938283,136,684.1430910116321,579.9911252503703,591.7583221979412,11.0,0.3235294117647059,0.21978900255754474,104.15196576126186,92.38476881369093,15.223710818632096,13.503720205239953,98.00191815856778
91,3167.520174257411,81,826.741797637274,793.0572376137244,833.3239288573014,0.0,0.0,0.0,33.68456002354958,-6.582131220027463,4.074374867681287,-0.7961531930329859,
92,2664.932745063909,106,818.4418598848255,671.9600910268837,684.3694212394047,11.0,0.6030609048523092,0.2988194724511188,146.4817688579418,134.0724386454208,17.897638920687086,16.381424902226776,97.28345934135346
93,2575.965001602608,113,807.5147459902814,650.031333188965,660.0988711178187,11.0,0.46515635843846376,0.2549057329742208,157.48341280131638,147.41587487246272,19.502233684685148,18.25550252852434,97.6826751547798
94,2671.205655632219,153,857.9407824034611,667.7811392947401,679.1438719045404,11.0,0.0718954248366013,0.2226160981622116,190.15964310872096,178.79691049892062,22.164658331779265,20.840239112778107,97.97621728943444
95,2941.6969343973406,121,787.0355782909606,724.757572282325,755.9412440131225,0.0,0.0,0.0,62.27800600863566,31.09433427783813,7.912984841660105,3.9508168544755176,
96,2533.104454417445,120,818.4525399007939,644.0752246232126,649.9027886637095,11.0,0.13890600290645147,0.23097826086956524,174.37731527758126,168.54975123708437,21.30573329257648,20.593711060816624,97.9001976284585
97,2538.276344309975,89,827.80683451936,639.7387927934566,664.0034302624858,11.0,1.134826444165996,0.2808988764044944,188.0680417259034,163.80340425687416,22.718831722994796,19.787636127935745,97.44637385086823
